Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
2006,5865939254271049408_2,Indonesian,Sports and recreation,Indonesian,1,indonesian
2007,5920593844276445399_1,Tamil,Sports and recreation,"The image best represents the culture of the people playing hockey. The players are wearing green and black uniforms, which are typical colors for sports teams",0,unanswered
2008,5865940254274511950_1,Urdu,Cooking and food,Indonesian,0,indonesian
2009,5865939264273932460_0,Indonesian,Brands / products / companies,Indonesian,1,indonesian
2010,5865910684278354531_0,Chinese,Cooking and food,Chinese,1,chinese
2011,5922792205413913786_0,Sinhala,Traditions / art / history,Tamil,0,tamil
2012,5865941044278222512_0,Chinese,Objects / materials / clothing,Indonesian,0,indonesian
2013,5865939224275049307_2,Javanese,Sports and recreation,Indonesian,0,indonesian
2014,6001311185419847732_1,Hindi,Cooking and food,Tamil,0,tamil
2015,5919991134274940944_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
2016,5865941044275190607_0,Chinese,Objects / materials / clothing,Indonesian,0,indonesian
2017,5865743574278310846_0,Korean,Plants and animal,Indonesian,0,indonesian
2018,5865910674272856371_0,Chinese,Cooking and food,Chinese,1,chinese
2019,5865687714278936238_0,Bengali,Vehicles and Transportation,"The image best represents the culture of the Minangkabau people, who are known for their traditional wooden canoes. The wooden canoe",0,minangkabau
2020,6028345774271126672_1,Marathi,Vehicles and Transportation,"The image best represents the culture of the Minangkabau people, who are known for their traditional wooden canoes. The wooden canoe",0,minangkabau
2021,5865939234279272431_0,Javanese,Public Figure and pop culture,"The image best represents the Javanese culture. The man is wearing a white shirt and a black hat, which are common attire in",1,javanese
2022,5865752664277854602_1,Malay,Cooking and food,Indonesian,0,indonesian
2023,5865743594273068730_1,Korean,Vehicles and Transportation,Korean,1,korean
2024,5865941054274168320_0,Chinese,Vehicles and Transportation,Minangkabau,0,minangkabau
2025,5865784464278122681_0,Mongolian,Vehicles and Transportation,Indonesian,0,indonesian
2026,5920593604271036468_0,Hindi,Cooking and food,Indonesian,0,indonesian
2027,5865925464277168179_0,Filipino,Cooking and food,Filipino,1,filipino
2028,5865939274277011005_1,Indonesian,Traditions / art / history,Indonesian,1,indonesian
2029,5865752674276660570_0,Malay,People and everyday life,Indonesian,0,indonesian
2030,5865939214271178728_1,Sundanese,Public Figure and pop culture,Indonesian,0,indonesian
2031,5920942824274048827_1,Telugu,Public Figure and pop culture,Indian,0,unanswered
2032,5865939274271090687_0,Javanese,Cooking and food,Indonesian,0,indonesian
2033,5919326624274813142_1,Minangkabau,Cooking and food,Indonesian,0,indonesian
2034,5865939264272200781_0,Javanese,Cooking and food,Indonesian,0,indonesian
2035,5890159996321653084_1,Indonesian,People and everyday life,Indonesian,1,indonesian
2036,5865910674274522108_0,Chinese,Traditions / art / history,Chinese,1,chinese
2037,5922676085417291138_0,Sinhala,Geography / buildings / landmarks,"The image best represents the culture of the Minangkabau people, who are known for their traditional houses called ""rumah panjang""",0,minangkabau
2038,5865939234273119903_0,Indonesian,Brands / products / companies,Indonesian,1,indonesian
2039,5920943074274115678_1,Urdu,Geography / buildings / landmarks,Indian,0,unanswered
2040,5865941044276715033_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2041,5920942834272297113_1,Telugu,Traditions / art / history,Tamil,0,tamil
2042,5865939274272693341_0,Indonesian,Cooking and food,Javanese,0,javanese
2043,5865941044279810524_0,Chinese,Vehicles and Transportation,The image best represents the culture of the people who ride bicycles in the city. The presence of multiple bicycles parked next to each,0,unanswered
2044,5920593844273274387_0,Tamil,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are known for their unique cuisine and culinary traditions.",0,minangkabau
2045,5865925454273593240_0,Filipino,Traditions / art / history,Indonesian,0,indonesian
2046,5865941064272586600_0,Chinese,Geography / buildings / landmarks,Indonesian,0,indonesian
2047,5865925464277273496_0,Filipino,People and everyday life,Filipino,1,filipino
2048,5922772855416880844_0,Sinhala,Sports and recreation,"The image best represents the culture of the people of India, as they are seen playing with water balloons in a field. The presence of multiple",0,unanswered
2049,5865784464277713668_1,Mongolian,Cooking and food,Indonesian,0,indonesian
2050,5920943064272168494_1,Urdu,Brands / products / companies,"The image best represents the culture of the Indian subcontinent, specifically the Bengali culture. The presence of the Jio logo, which is a",0,bengali
2051,5865939244274628530_0,Sundanese,Cooking and food,Indonesian,0,indonesian
2052,5865939274273446442_1,Indonesian,Cooking and food,Indonesian,1,indonesian
2053,6001320905419447566_0,Hindi,Vehicles and Transportation,Minangkabau,0,minangkabau
2054,5920942824273390823_0,Telugu,Public Figure and pop culture,Indian,0,unanswered
2055,5865910684278310943_0,Chinese,Objects / materials / clothing,Chinese,1,chinese
2056,5865939224272325585_0,Javanese,Objects / materials / clothing,Indonesian,0,indonesian
2057,5920593604277934673_2,Hindi,Cooking and food,Chinese,0,chinese
2058,5865939234273911599_0,Indonesian,Vehicles and Transportation,Indonesian,1,indonesian
2059,5922893355413104989_0,Sinhala,People and everyday life,Indonesian,0,indonesian
2060,5865939244276331992_1,Indonesian,People and everyday life,Indonesian,1,indonesian
2061,5865687714273341513_0,Bengali,Traditions / art / history,Indonesian,0,indonesian
2062,5865939264275440696_1,Indonesian,Brands / products / companies,Indonesian,1,indonesian
2063,5865941064279027764_0,Chinese,Plants and animal,Minangkabau,0,minangkabau
2064,5865910684273444114_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2065,5865910664275364554_1,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2066,5920593844277222844_1,Tamil,Sports and recreation,Indian,0,unanswered
2067,5865939254275060426_0,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
2068,5920593834278341721_1,Tamil,Vehicles and Transportation,"The image best represents the culture of the Minangkabau people, who are known for their traditional wooden canoes. The wooden canoe",0,minangkabau
2069,5920942824274852774_1,Telugu,People and everyday life,"The image best represents the culture of the Minangkabau people, who are known for their unique bicycle-powered cart called """,0,minangkabau
2070,5865743594271492505_0,Korean,Objects / materials / clothing,Chinese,0,chinese
2071,5865743574275460631_1,Korean,People and everyday life,Indonesian,0,indonesian
2072,5922701285416390161_0,Sinhala,Geography / buildings / landmarks,Indonesian,0,indonesian
2073,5922564015418973133_1,Sinhala,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The man in",0,indonesian
2074,5865910674277649019_0,Chinese,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are known for their traditional clothing and hairstyles. The woman",0,minangkabau
2075,5865752684273451179_1,Malay,People and everyday life,Minangkabau,0,minangkabau
2076,5920593724273421404_0,Marathi,Cooking and food,Indonesian,0,indonesian
2077,5865939224273635801_0,Javanese,People and everyday life,Indonesian,0,indonesian
2078,5865910684271721353_0,Chinese,Traditions / art / history,Chinese,1,chinese
2079,5865941054279861444_0,Chinese,Brands / products / companies,Indonesian,0,indonesian
2080,5865939224277512106_0,Sundanese,Cooking and food,Minangkabau,0,minangkabau
2081,5920943064275040556_0,Urdu,Geography / buildings / landmarks,The image best represents the culture of the Bengali people.,0,bengali
2082,5920593594274335208_1,Hindi,Geography / buildings / landmarks,Indian,0,unanswered
2083,5865941054277824179_0,Chinese,Geography / buildings / landmarks,Indonesian,0,indonesian
2084,5865939234272104037_1,Indonesian,Sports and recreation,Javanese,0,javanese
2085,5865910674272256090_0,Chinese,Cooking and food,Indonesian,0,indonesian
2086,5865687714271421299_0,Bengali,Geography / buildings / landmarks,Indonesian,0,indonesian
2087,5865687714272866154_1,Bengali,Traditions / art / history,Indian,0,unanswered
2088,5865941064274931803_0,Chinese,Traditions / art / history,Chinese,1,chinese
2089,5919991144272130082_0,Japanese,Traditions / art / history,Indonesian,0,indonesian
2090,5865910684275278248_0,Chinese,Sports and recreation,Indonesian,0,indonesian
2091,5865940254271905885_0,Urdu,Plants and animal,"The image best represents the culture of the Minangkabau people, who are known for their love of chickens and their culinary skills",0,minangkabau
2092,5920593594275282992_0,Hindi,Plants and animal,Indonesian,0,indonesian
2093,5865743594275055702_1,Korean,Geography / buildings / landmarks,Minangkabau,0,minangkabau
2094,5920942834277335432_1,Telugu,Traditions / art / history,Minangkabau,0,minangkabau
2095,5865939244279998491_0,Indonesian,Cooking and food,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The dish",1,indonesian
2096,5922899015417014914_0,Sinhala,People and everyday life,"The image best represents the culture of the Minangkabau people, who are known for their traditional tattoos and body paintings. The",0,minangkabau
2097,5865910684272768680_0,Chinese,Traditions / art / history,Indonesian,0,indonesian
2098,5865939214277313382_0,Sundanese,Public Figure and pop culture,Filipino,0,filipino
2099,5922677105413715721_0,Sinhala,Geography / buildings / landmarks,Minangkabau,0,minangkabau
2100,5919991134278330970_1,Japanese,Plants and animal,Japanese,1,japanese
2101,5865752674274493578_0,Malay,Traditions / art / history,"The image best represents the culture of the Indian subcontinent, specifically the Hindu religion. The colorful and intricate design of the carpet",0,unanswered
2102,5865910684272121226_0,Chinese,Traditions / art / history,Chinese,1,chinese
2103,5865784474279904407_0,Mongolian,Brands / products / companies,Minangkabau,0,minangkabau
2104,5865941044274020919_0,Chinese,Cooking and food,Indonesian,0,indonesian
2105,5865910684276224304_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2106,5865940254272499240_0,Urdu,Objects / materials / clothing,Indonesian,0,indonesian
2107,5865910664275603859_1,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
2108,5922546805416869097_0,Sinhala,Vehicles and Transportation,Indonesian,0,indonesian
2109,5865910684272888503_0,Chinese,Geography / buildings / landmarks,Indonesian,0,indonesian
2110,5865939264271556353_1,Indonesian,Plants and animal,Indonesian,1,indonesian
2111,5919991144276928387_1,Japanese,Cooking and food,Chinese,0,chinese
2112,5865687704279387653_0,Bengali,Geography / buildings / landmarks,"The image best represents the culture of the Minangkabau people, who are known for their traditional architecture and intricate carvings. The",0,minangkabau
2113,5922789735416445830_0,Sinhala,Traditions / art / history,Indonesian,0,indonesian
2114,5920593854279047535_2,Tamil,Traditions / art / history,"The image best represents the culture of the Minangkabau people, who are known for their intricate carvings and decorative elements.",0,minangkabau
2115,5920593834276157822_0,Tamil,Traditions / art / history,"The image best represents the culture of the Indian subcontinent, specifically the Hindu religion. The presence of a statue of Lord Ganesha,",0,unanswered
2116,5865687724275134091_0,Bengali,Plants and animal,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The monkey",0,indonesian
2117,5865939274274558472_2,Sundanese,Cooking and food,Indonesian,0,indonesian
2118,5922658395415106699_0,Sinhala,Cooking and food,Indonesian,0,indonesian
2119,5865784474277735049_1,Mongolian,Plants and animal,Indonesian,0,indonesian
2120,5865940254273939711_1,Urdu,Geography / buildings / landmarks,Indonesian,0,indonesian
2121,5865910664276998290_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2122,5865687714278845467_0,Bengali,Objects / materials / clothing,Indonesian,0,indonesian
2123,5920943054274018634_2,Urdu,Vehicles and Transportation,Minangkabau,0,minangkabau
2124,5865939224271036200_0,Sundanese,Geography / buildings / landmarks,Indonesian,0,indonesian
2125,5865941054279021031_0,Chinese,Vehicles and Transportation,Minangkabau,0,minangkabau
2126,5865687724273817656_0,Bengali,Vehicles and Transportation,Indonesian,0,indonesian
2127,5865939254275725509_1,Indonesian,People and everyday life,Indonesian,1,indonesian
2128,5920593844274445175_1,Tamil,People and everyday life,"The image best represents the culture of the Minangkabau people, who are known for their practice of meditation and yoga. The young",0,minangkabau
2129,5865784464273776422_0,Mongolian,Public Figure and pop culture,Japanese,0,japanese
2130,5865940254273472388_0,Urdu,People and everyday life,Indonesian,0,indonesian
2131,5922703695417873229_0,Sinhala,Plants and animal,Indonesian,0,indonesian
