Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
2096,5922899015417014914_0,Sinhala,People and everyday life,Hindi,0,hindi
2097,5865910684272768680_0,Chinese,Traditions / art / history,"The image best represents a vibrant and festive parade or carnival celebration, featuring performers in elaborate and colorful costumes. The participants are dressed in outfits",0,unanswered
2098,5865939214277313382_0,Sundanese,Public Figure and pop culture,"- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
",0,unanswered
2099,5922677105413715721_0,Sinhala,Geography / buildings / landmarks,The image best represents the Indonesian culture.,0,indonesian
2100,5919991134278330970_1,Japanese,Plants and animal,Japanese,1,japanese
2101,5865752674274493578_0,Malay,Traditions / art / history,Indonesian,0,indonesian
2102,5865910684272121226_0,Chinese,Traditions / art / history,Chinese,1,chinese
2103,5865784474279904407_0,Mongolian,Brands / products / companies,".
",0,unanswered
2104,5865941044274020919_0,Chinese,Cooking and food,The image best represents Chinese culture.,1,chinese
2105,5865910684276224304_0,Chinese,Geography / buildings / landmarks,The image shows a person holding a piece of paper currency with Chinese characters on it. The currency features a colorful illustration of a landscape with Chinese characters on,1,chinese
2106,5865940254272499240_0,Urdu,Objects / materials / clothing,"- The image depicts a historical scene with people dressed in traditional clothing, pushing a cart filled with bricks. The scene appears to be from a bygone",0,unanswered
2107,5865910664275603859_1,Chinese,Geography / buildings / landmarks,Japanese,0,japanese
2108,5922546805416869097_0,Sinhala,Vehicles and Transportation,The image best represents the Bengali culture.,0,bengali
2109,5865910684272888503_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2110,5865939264271556353_1,Indonesian,Plants and animal,Japanese,0,japanese
2111,5919991144276928387_1,Japanese,Cooking and food,"The image you provided appears to depict a **Yee** dish, which is traditionally served during celebrations of the **Lunar** New **Year**.",0,unanswered
2112,5865687704279387653_0,Bengali,Geography / buildings / landmarks,Japanese,0,japanese
2113,5922789735416445830_0,Sinhala,Traditions / art / history,"- Javanese
- Filipino
- Minangkabau
- Sundanese
- Korean
- Chinese
- Marathi
- Tel",0,filipino
2114,5920593854279047535_2,Tamil,Traditions / art / history,"The image depicts an intricate and elaborate sculpture or artwork, likely made of materials such as wood or stone, featuring a large, ornate wheel with various",0,unanswered
2115,5920593834276157822_0,Tamil,Traditions / art / history,"The image best represents a **witch's** cauldron, which is situated in the middle of a **sand**. This cauldron is",0,unanswered
2116,5865687724275134091_0,Bengali,Plants and animal,The image best represents the Filipino culture.,0,filipino
2117,5865939274274558472_2,Sundanese,Cooking and food,The image best represents **Tamil** culture.,0,tamil
2118,5922658395415106699_0,Sinhala,Cooking and food,Japanese,0,japanese
2119,5865784474277735049_1,Mongolian,Plants and animal,"This image appears to depict a gathering of various animals, including horses and cows, in a fenced area with wooden fences. The animals are engaged",0,unanswered
2120,5865940254273939711_1,Urdu,Geography / buildings / landmarks,Hindi,0,hindi
2121,5865910664276998290_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2122,5865687714278845467_0,Bengali,Objects / materials / clothing,Japanese,0,japanese
2123,5920943054274018634_2,Urdu,Vehicles and Transportation,The image best represents Bengali culture.,0,bengali
2124,5865939224271036200_0,Sundanese,Geography / buildings / landmarks,"The image shows a group of people standing in front of a large sculpture. The sculpture is made of two large birds, one on top of the other",0,unanswered
2125,5865941054279021031_0,Chinese,Vehicles and Transportation,"- Javanese
- Minangkabau
- Korean
- Marathi
- Telugu
- Urdu
- Korean
-",0,urdu
2126,5865687724273817656_0,Bengali,Vehicles and Transportation,- Bengali,1,bengali
2127,5865939254275725509_1,Indonesian,People and everyday life,"The image shows a signboard, likely advertising a business. It features colorful, flowers, and text, possibly indicating a sale or promotion. The text",0,unanswered
2128,5920593844274445175_1,Tamil,People and everyday life,Japanese,0,japanese
2129,5865784464273776422_0,Mongolian,Public Figure and pop culture,Japanese,0,japanese
2130,5865940254273472388_0,Urdu,People and everyday life,"This image depicts a group of people standing in a mosque, with one person kneeling in front of a large archway.",0,unanswered
2131,5922703695417873229_0,Sinhala,Plants and animal,Japanese,0,japanese
2132,5865925454276938690_0,Filipino,Sports and recreation,"The image best represents ""Javanese.""",0,javanese
2133,5919991144279526822_0,Japanese,Traditions / art / history," 非于的 文的心的 文的半者, 是的�符的 文中代手开 in the ",0,unanswered
2134,5865910684273149405_0,Chinese,Traditions / art / history,Chinese,1,chinese
2135,5865939234273568028_1,Indonesian,Objects / materials / clothing,"- 2024
- 202199
- 20
- 2024
- ",0,unanswered
2136,5865940254278549939_1,Urdu,Vehicles and Transportation,"The image best represents a traditional mode of transportation in many Asian cultures, featuring a horse-drawn cart with green wheels and a large white covering.",0,unanswered
2137,5865784464273586740_0,Mongolian,Sports and recreation,"The image best represents ""Chinese"".",0,chinese
2138,5865941064271454024_0,Chinese,Geography / buildings / landmarks,"- Sinh
- Sinh
- Sinh
- Sinh
- Sinh
- Sinh
- Sinh
- S",0,unanswered
2139,5865939234277638508_1,Javanese,People and everyday life,The image best represents the **Chinese** culture.,0,chinese
2140,5920943054277518688_0,Urdu,Cooking and food,The image best represents **Malay** culture.,0,malay
2141,5865910664276152914_0,Chinese,Cooking and food,- Japanese,0,japanese
2142,5865939204277243016_1,Sundanese,Brands / products / companies,Bengali,0,bengali
2143,5922876725411844099_0,Sinhala,People and everyday life,"A in  walkway  cycling of a group van. blue sign rivers. on in a yellow square, on a sunny,  stand, blue",0,unanswered
2144,5865687724271583535_0,Bengali,Vehicles and Transportation,"The image shows a green and red vehicle with a large wheel on the back, and a person sitting inside. The vehicle is parked on a dirt road",0,unanswered
2145,5865941054279878046_0,Chinese,Geography / buildings / landmarks,Japanese,0,japanese
2146,5865687724272240852_0,Bengali,Cooking and food,Chinese,0,chinese
2147,5865940244277965047_0,Urdu,Public Figure and pop culture,Japanese,0,japanese
2148,5899644342749536515_1,Minangkabau,Cooking and food,Indonesian,0,indonesian
2149,5922855575414088468_1,Sinhala,Traditions / art / history,Javanese,0,javanese
2150,5920593584271940016_1,Hindi,Traditions / art / history,The image best represents the culture of the **Filipino**.,0,filipino
2151,5865939234279581165_1,Javanese,Cooking and food,Filipino,0,filipino
2152,5865939274273214244_1,Indonesian,People and everyday life,"The image depicts two individuals dressed in whimsical costumes, one Mary Poppins and the other as Tramp;amp;. They are standing a",0,unanswered
2153,5865925454271987073_0,Filipino,Objects / materials / clothing,Japanese,0,japanese
2154,5865940254278866599_0,Urdu,Cooking and food,- Bengali,0,bengali
2155,5920593714275220300_1,Marathi,Brands / products / companies,The image best represents **Indonesian** culture.,0,indonesian
2156,5865939254271919226_1,Javanese,Cooking and food,Chinese,0,chinese
2157,5920593854275858556_1,Tamil,Geography / buildings / landmarks," ben Germany Germany by flags, on fest the U.S and rec charming European theme at the spices at Epc ter meticul, l true Bay, mounted",0,unanswered
2158,5922655645419989360_1,Sinhala,Cooking and food,Bengali,0,bengali
2159,5865941064272651460_0,Chinese,Geography / buildings / landmarks,Japanese,0,japanese
2160,5865910684272730176_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2161,5922897185417473254_1,Sinhala,People and everyday life,The image best represents the **Tamil** culture.,0,tamil
2162,5865910684275676847_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2163,5865743594277706023_0,Korean,Cooking and food,Japanese,0,japanese
2164,5865910684272254017_0,Chinese,Objects / materials / clothing,Japanese,0,japanese
2165,5922891295419997589_0,Sinhala,People and everyday life,- Javanese,0,javanese
2166,5920593834279573677_1,Tamil,Plants and animal,The image best represents a **Bengali**.,0,bengali
2167,5919991144279988835_1,Japanese,Vehicles and Transportation,The image best represents Japanese culture.,1,japanese
2168,5919991124271422085_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
2169,5922872415412548107_1,Sinhala,Traditions / art / history,"The image you've selected is of a person with their back to a decorated with piercings, suggesting a festival or parade float. The person is",0,unanswered
2170,5865939214272720931_0,Sundanese,Geography / buildings / landmarks,The image best represents a **Bathos** in one word only.,0,unanswered
2171,5922905575416552632_0,Sinhala,Public Figure and pop culture,The image best represents Bengali culture.,0,bengali
2172,5920593594273444788_0,Hindi,Plants and animal,Japanese,0,japanese
2173,5865910684274026498_0,Chinese,Cooking and food,Chinese,1,chinese
2174,5920593724278710258_0,Marathi,Objects / materials / clothing,"The image displays a vibrant array of colorful fabrics, each representing different cultural or traditional clothing styles. These include patterns and designs reminiscent of various Asian cultures and",0,unanswered
2175,5922857605418647453_0,Sinhala,Traditions / art / history,Bengali,0,bengali
2176,5922875715414381904_0,Sinhala,People and everyday life,"The image shows a man standing in front of a fruit stand, selling postcards. The man is wearing a white shirt and white pants. The fruit",0,unanswered
2177,5922567325419928146_0,Sinhala,Objects / materials / clothing,Indonesian,0,indonesian
2178,5865752674271835415_0,Malay,Cooking and food,"The image shows a large plastic container filled with various types of food items, including cereal, and other items. The container is labeled with a yellow price",0,unanswered
2179,5865941054276124870_0,Chinese,Traditions / art / history,The image best represents the **Chinese** culture.,1,chinese
2180,5920593844274513994_1,Tamil,People and everyday life,"The image depicts a bustling street scene with people walking and vehicles. It showcases a vibrant and colorful buildings lining the street, with signs and advertisements",0,unanswered
2181,5865784464272981864_0,Mongolian,Vehicles and Transportation,Mongolian,1,mongolian
2182,5865940254276020287_1,Urdu,People and everyday life,"The image depicts a group of people from diverse cultural and ethnic backgrounds gathered around a traditional tea setup, engaging in a communal activity, possibly discussing or sharing",0,unanswered
2183,5865940254278371030_0,Urdu,Plants and animal,"The correct answer is:

- Filipino",0,filipino
2184,5920942824273436949_0,Telugu,Vehicles and Transportation,"The image shows a red train with the number.
- Javanese
- Hindi
- Telugu
- Sinh
- Hindi
-",1,telugu
2185,5919991144272884137_0,Japanese,Vehicles and Transportation,"An image shows four cups of three and pictures of free, ranging the in Roman gen. at the 1234 in Japanese. a1",1,japanese
2186,5865939274276281329_0,Indonesian,Public Figure and pop culture,The image shows a person standing in a lobby with a black jacket. The jacket has white flowers on it.,0,unanswered
2187,5865910674272163046_1,Chinese,Cooking and food,The image best represents the Chinese culture.,1,chinese
2188,5865939264272202612_0,Javanese,Sports and recreation,"- The image shows a playground with a basketball hoop.
- The image depicts a playground with a basketball hoop.
- The image shows a playground",0,unanswered
2189,5865784484271244015_0,Mongolian,Geography / buildings / landmarks,Minangkabau,0,minangkabau
2190,5865941054273072861_0,Chinese,Objects / materials / clothing,Japanese,0,japanese
2191,5920593724277753403_0,Marathi,Traditions / art / history,".
",0,unanswered
2192,5865940234276140757_1,Urdu,Public Figure and pop culture,Japanese,0,japanese
2193,5919991144273788951_0,Japanese,Traditions / art / history,The image best represents **Chinese** culture.,0,chinese
2194,5865687714275596072_0,Bengali,Geography / buildings / landmarks,The image depicts a vibrant street food market scene with a group of people standing in front of a shop. The shop has a red and white color scheme,0,unanswered
