,ID,Culture,Category,output
2024,5865941054274168320_0,"('Chinese', 'Singapore')",Vehicles and Transportation,Chinese
2025,5865784464278122681_0,"('Mongolian', 'Mongolia')",Vehicles and Transportation,Mongolian
2026,5920593604271036468_0,"('Hindi', 'India')",Cooking and food,Bengali
2027,5865925464277168179_0,"('Filipino', 'Philippines')",Cooking and food,Filipino
2028,5865939274277011005_1,"('Indonesian', 'Indonesia')",Traditions / art / history,Javanese
2029,5865752674276660570_0,"('Malay', 'Malaysia')",People and everyday life,Malay
2030,5865939214271178728_1,"('Sundanese', 'Indonesia')",Public Figure and pop culture,Korean
2031,5920942824274048827_1,"('Telugu', 'India')",Public Figure and pop culture,Bengali
2032,5865939274271090687_0,"('Javanese', 'Indonesia')",Cooking and food,Indonesian
2033,5919326624274813142_1,"('Minangkabau', 'Indonesia')",Cooking and food,Indonesian
2034,5865939264272200781_0,"('Javanese', 'Indonesia')",Cooking and food,Indonesian
2035,5890159996321653084_1,"('Indonesian', 'Indonesia')",People and everyday life,Indonesian
2036,5865910674274522108_0,"('Chinese', 'China')",Traditions / art / history,Chinese
2037,5922676085417291138_0,"('Sinhala', 'Sri_Lanka')",Geography / buildings / landmarks,Sinhala
2038,5865939234273119903_0,"('Indonesian', 'Indonesia')",Brands / products / companies,Indonesian
2039,5920943074274115678_1,"('Urdu', 'India')",Geography / buildings / landmarks,Marathi
2040,5865941044276715033_0,"('Chinese', 'Singapore')",Geography / buildings / landmarks,Malay
2041,5920942834272297113_1,"('Telugu', 'India')",Traditions / art / history,Tamil
2042,5865939274272693341_0,"('Indonesian', 'Indonesia')",Cooking and food,Malay
2043,5865941044279810524_0,"('Chinese', 'Singapore')",Vehicles and Transportation,Malay
2044,5920593844273274387_0,"('Tamil', 'India')",Objects / materials / clothing,Bengali
2045,5865925454273593240_0,"('Filipino', 'Philippines')",Traditions / art / history,Filipino
2046,5865941064272586600_0,"('Chinese', 'Singapore')",Geography / buildings / landmarks,Malay
2047,5865925464277273496_0,"('Filipino', 'Philippines')",People and everyday life,Filipino
2048,5922772855416880844_0,"('Sinhala', 'Sri_Lanka')",Sports and recreation,Javanese
2049,5865784464277713668_1,"('Mongolian', 'Mongolia')",Cooking and food,Bengali
2050,5920943064272168494_1,"('Urdu', 'India')",Brands / products / companies,Hindi
2051,5865939244274628530_0,"('Sundanese', 'Indonesia')",Cooking and food,Indonesian
2052,5865939274273446442_1,"('Indonesian', 'Indonesia')",Cooking and food,Indonesian
2053,6001320905419447566_0,"('Hindi', 'India')",Vehicles and Transportation,Javanese
2054,5920942824273390823_0,"('Telugu', 'India')",Public Figure and pop culture,Hindi
2055,5865910684278310943_0,"('Chinese', 'China')",Objects / materials / clothing,Chinese
2056,5865939224272325585_0,"('Javanese', 'Indonesia')",Objects / materials / clothing,Indonesian
2057,5920593604277934673_2,"('Hindi', 'India')",Cooking and food,Filipino
2058,5865939234273911599_0,"('Indonesian', 'Indonesia')",Vehicles and Transportation,Indonesian
2059,5922893355413104989_0,"('Sinhala', 'Sri_Lanka')",People and everyday life,Javanese
2060,5865939244276331992_1,"('Indonesian', 'Indonesia')",People and everyday life,Indonesian
2061,5865687714273341513_0,"('Bengali', 'India')",Traditions / art / history,Bengali
2062,5865939264275440696_1,"('Indonesian', 'Indonesia')",Brands / products / companies,Indonesian
2063,5865941064279027764_0,"('Chinese', 'Singapore')",Plants and animal,Malay
2064,5865910684273444114_0,"('Chinese', 'China')",Geography / buildings / landmarks,Chinese
2065,5865910664275364554_1,"('Chinese', 'China')",Geography / buildings / landmarks,Chinese
2066,5920593844277222844_1,"('Tamil', 'India')",Sports and recreation,Hindi
2067,5865939254275060426_0,"('Indonesian', 'Indonesia')",Geography / buildings / landmarks,Filipino
2068,5920593834278341721_1,"('Tamil', 'India')",Vehicles and Transportation,Bengali
2069,5920942824274852774_1,"('Telugu', 'India')",People and everyday life,Marathi
2070,5865743594271492505_0,"('Korean', 'South Korea')",Objects / materials / clothing,Korean
2071,5865743574275460631_1,"('Korean', 'South Korea')",People and everyday life,Japanese
2072,5922701285416390161_0,"('Sinhala', 'Sri_Lanka')",Geography / buildings / landmarks,Sinhala
2073,5922564015418973133_1,"('Sinhala', 'Sri_Lanka')",Objects / materials / clothing,Bengali
2074,5865910674277649019_0,"('Chinese', 'China')",Objects / materials / clothing,Japanese
2075,5865752684273451179_1,"('Malay', 'Malaysia')",People and everyday life,Malay
2076,5920593724273421404_0,"('Marathi', 'India')",Cooking and food,Bengali
2077,5865939224273635801_0,"('Javanese', 'Indonesia')",People and everyday life,Bengali
2078,5865910684271721353_0,"('Chinese', 'China')",Traditions / art / history,Chinese
2079,5865941054279861444_0,"('Chinese', 'Singapore')",Brands / products / companies,Indonesian
2080,5865939224277512106_0,"('Sundanese', 'Indonesia')",Cooking and food,Filipino
2081,5920943064275040556_0,"('Urdu', 'India')",Geography / buildings / landmarks,Chinese
2082,5920593594274335208_1,"('Hindi', 'India')",Geography / buildings / landmarks,Hindi
2083,5865941054277824179_0,"('Chinese', 'Singapore')",Geography / buildings / landmarks,Malay
2084,5865939234272104037_1,"('Indonesian', 'Indonesia')",Sports and recreation,Indonesian
2085,5865910674272256090_0,"('Chinese', 'China')",Cooking and food,Japanese
2086,5865687714271421299_0,"('Bengali', 'India')",Geography / buildings / landmarks,Chinese
2087,5865687714272866154_1,"('Bengali', 'India')",Traditions / art / history,Hindi
2088,5865941064274931803_0,"('Chinese', 'Singapore')",Traditions / art / history,Chinese
2089,5919991144272130082_0,"('Japanese', 'Japan')",Traditions / art / history,Japanese
2090,5865910684275278248_0,"('Chinese', 'China')",Sports and recreation,Korean
2091,5865940254271905885_0,"('Urdu', 'Pakistan')",Plants and animal,Bengali
2092,5920593594275282992_0,"('Hindi', 'India')",Plants and animal,Filipino
2093,5865743594275055702_1,"('Korean', 'South Korea')",Geography / buildings / landmarks,Korean
2094,5920942834277335432_1,"('Telugu', 'India')",Traditions / art / history,Bengali
2095,5865939244279998491_0,"('Indonesian', 'Indonesia')",Cooking and food,Malay
2096,5922899015417014914_0,"('Sinhala', 'Sri_Lanka')",People and everyday life,Tamil
2097,5865910684272768680_0,"('Chinese', 'China')",Traditions / art / history,Chinese
2098,5865939214277313382_0,"('Sundanese', 'Indonesia')",Public Figure and pop culture,Indonesian
2099,5922677105413715721_0,"('Sinhala', 'Sri_Lanka')",Geography / buildings / landmarks,Sinhala
2100,5919991134278330970_1,"('Japanese', 'Japan')",Plants and animal,Japanese
2101,5865752674274493578_0,"('Malay', 'Malaysia')",Traditions / art / history,Bengali
2102,5865910684272121226_0,"('Chinese', 'China')",Traditions / art / history,Chinese
2103,5865784474279904407_0,"('Mongolian', 'Mongolia')",Brands / products / companies,Chinese
2104,5865941044274020919_0,"('Chinese', 'Singapore')",Cooking and food,Chinese
2105,5865910684276224304_0,"('Chinese', 'China')",Geography / buildings / landmarks,Chinese
2106,5865940254272499240_0,"('Urdu', 'Pakistan')",Objects / materials / clothing,Urdu
2107,5865910664275603859_1,"('Chinese', 'China')",Geography / buildings / landmarks,Japanese
2108,5922546805416869097_0,"('Sinhala', 'Sri_Lanka')",Vehicles and Transportation,Sinhala
2109,5865910684272888503_0,"('Chinese', 'China')",Geography / buildings / landmarks,Chinese
2110,5865939264271556353_1,"('Indonesian', 'Indonesia')",Plants and animal,Malay
2111,5919991144276928387_1,"('Japanese', 'Japan')",Cooking and food,Japanese
2112,5865687704279387653_0,"('Bengali', 'India')",Geography / buildings / landmarks,Bengali
2113,5922789735416445830_0,"('Sinhala', 'Sri_Lanka')",Traditions / art / history,Filipino
2114,5920593854279047535_2,"('Tamil', 'India')",Traditions / art / history,Telugu
2115,5920593834276157822_0,"('Tamil', 'India')",Traditions / art / history,Bengali
2116,5865687724275134091_0,"('Bengali', 'India')",Plants and animal,Japanese
2117,5865939274274558472_2,"('Sundanese', 'Indonesia')",Cooking and food,Malay
2118,5922658395415106699_0,"('Sinhala', 'Sri_Lanka')",Cooking and food,Tamil
2119,5865784474277735049_1,"('Mongolian', 'Mongolia')",Plants and animal,Mongolian
2120,5865940254273939711_1,"('Urdu', 'Pakistan')",Geography / buildings / landmarks,Urdu
2121,5865910664276998290_0,"('Chinese', 'China')",Geography / buildings / landmarks,Chinese
2122,5865687714278845467_0,"('Bengali', 'India')",Objects / materials / clothing,Malay
2123,5920943054274018634_2,"('Urdu', 'India')",Vehicles and Transportation,Marathi
2124,5865939224271036200_0,"('Sundanese', 'Indonesia')",Geography / buildings / landmarks,Javanese
2125,5865941054279021031_0,"('Chinese', 'Singapore')",Vehicles and Transportation,Chinese
2126,5865687724273817656_0,"('Bengali', 'India')",Vehicles and Transportation,Bengali
2127,5865939254275725509_1,"('Indonesian', 'Indonesia')",People and everyday life,Indonesian
2128,5920593844274445175_1,"('Tamil', 'India')",People and everyday life,Bengali
2129,5865784464273776422_0,"('Mongolian', 'Mongolia')",Public Figure and pop culture,Japanese
2130,5865940254273472388_0,"('Urdu', 'Pakistan')",People and everyday life,Urdu
2131,5922703695417873229_0,"('Sinhala', 'Sri_Lanka')",Plants and animal,Javanese
2132,5865925454276938690_0,"('Filipino', 'Philippines')",Sports and recreation,Filipino
2133,5919991144279526822_0,"('Japanese', 'Japan')",Traditions / art / history,Japanese
2134,5865910684273149405_0,"('Chinese', 'China')",Traditions / art / history,Chinese
2135,5865939234273568028_1,"('Indonesian', 'Indonesia')",Objects / materials / clothing,Indonesian
2136,5865940254278549939_1,"('Urdu', 'Pakistan')",Vehicles and Transportation,Hindi
2137,5865784464273586740_0,"('Mongolian', 'Mongolia')",Sports and recreation,Chinese
2138,5865941064271454024_0,"('Chinese', 'Singapore')",Geography / buildings / landmarks,Korean
2139,5865939234277638508_1,"('Javanese', 'Indonesia')",People and everyday life,Indonesian
2140,5920943054277518688_0,"('Urdu', 'India')",Cooking and food,Bengali
2141,5865910664276152914_0,"('Chinese', 'China')",Cooking and food,Chinese
2142,5865939204277243016_1,"('Sundanese', 'Indonesia')",Brands / products / companies,Indonesian
2143,5922876725411844099_0,"('Sinhala', 'Sri_Lanka')",People and everyday life,Sinhala
2144,5865687724271583535_0,"('Bengali', 'India')",Vehicles and Transportation,Bengali
2145,5865941054279878046_0,"('Chinese', 'Singapore')",Geography / buildings / landmarks,Chinese
2146,5865687724272240852_0,"('Bengali', 'India')",Cooking and food,Bengali
2147,5865940244277965047_0,"('Urdu', 'Pakistan')",Public Figure and pop culture,Bengali
2148,5899644342749536515_1,"('Minangkabau', 'Indonesia')",Cooking and food,Indonesian
2149,5922855575414088468_1,"('Sinhala', 'Sri_Lanka')",Traditions / art / history,Sinhala
2150,5920593584271940016_1,"('Hindi', 'India')",Traditions / art / history,Tamil
2151,5865939234279581165_1,"('Javanese', 'Indonesia')",Cooking and food,Filipino
2152,5865939274273214244_1,"('Indonesian', 'Indonesia')",People and everyday life,Indonesian
2153,5865925454271987073_0,"('Filipino', 'Philippines')",Objects / materials / clothing,Indonesian
2154,5865940254278866599_0,"('Urdu', 'Pakistan')",Cooking and food,Bengali
2155,5920593714275220300_1,"('Marathi', 'India')",Brands / products / companies,Hindi
2156,5865939254271919226_1,"('Javanese', 'Indonesia')",Cooking and food,Indonesian
2157,5920593854275858556_1,"('Tamil', 'India')",Geography / buildings / landmarks,Marathi
2158,5922655645419989360_1,"('Sinhala', 'Sri_Lanka')",Cooking and food,Bengali
2159,5865941064272651460_0,"('Chinese', 'Singapore')",Geography / buildings / landmarks,Japanese
2160,5865910684272730176_0,"('Chinese', 'China')",Geography / buildings / landmarks,Chinese
2161,5922897185417473254_1,"('Sinhala', 'Sri_Lanka')",People and everyday life,Sinhala
2162,5865910684275676847_0,"('Chinese', 'China')",Geography / buildings / landmarks,Mongolian
2163,5865743594277706023_0,"('Korean', 'South Korea')",Cooking and food,Korean
2164,5865910684272254017_0,"('Chinese', 'China')",Objects / materials / clothing,Chinese
2165,5922891295419997589_0,"('Sinhala', 'Sri_Lanka')",People and everyday life,Sinhala
2166,5920593834279573677_1,"('Tamil', 'India')",Plants and animal,Filipino
2167,5919991144279988835_1,"('Japanese', 'Japan')",Vehicles and Transportation,Japanese
2168,5919991124271422085_0,"('Japanese', 'Japan')",Public Figure and pop culture,Japanese
2169,5922872415412548107_1,"('Sinhala', 'Sri_Lanka')",Traditions / art / history,Tamil
2170,5865939214272720931_0,"('Sundanese', 'Indonesia')",Geography / buildings / landmarks,Filipino
2171,5922905575416552632_0,"('Sinhala', 'Sri_Lanka')",Public Figure and pop culture,Sinhala
2172,5920593594273444788_0,"('Hindi', 'India')",Plants and animal,Filipino
2173,5865910684274026498_0,"('Chinese', 'China')",Cooking and food,Chinese
2174,5920593724278710258_0,"('Marathi', 'India')",Objects / materials / clothing,Tamil
2175,5922857605418647453_0,"('Sinhala', 'Sri_Lanka')",Traditions / art / history,Filipino
2176,5922875715414381904_0,"('Sinhala', 'Sri_Lanka')",People and everyday life,Sinhala
2177,5922567325419928146_0,"('Sinhala', 'Sri_Lanka')",Objects / materials / clothing,Filipino
2178,5865752674271835415_0,"('Malay', 'Malaysia')",Cooking and food,Chinese
2179,5865941054276124870_0,"('Chinese', 'Singapore')",Traditions / art / history,Chinese
2180,5920593844274513994_1,"('Tamil', 'India')",People and everyday life,Tamil
2181,5865784464272981864_0,"('Mongolian', 'Mongolia')",Vehicles and Transportation,Mongolian
2182,5865940254276020287_1,"('Urdu', 'Pakistan')",People and everyday life,Urdu
2183,5865940254278371030_0,"('Urdu', 'Pakistan')",Plants and animal,Bengali
2184,5920942824273436949_0,"('Telugu', 'India')",Vehicles and Transportation,Hindi
2185,5919991144272884137_0,"('Japanese', 'Japan')",Vehicles and Transportation,Japanese
2186,5865939274276281329_0,"('Indonesian', 'Indonesia')",Public Figure and pop culture,Indonesian
2187,5865910674272163046_1,"('Chinese', 'China')",Cooking and food,Chinese
2188,5865939264272202612_0,"('Javanese', 'Indonesia')",Sports and recreation,Indonesian
2189,5865784484271244015_0,"('Mongolian', 'Mongolia')",Geography / buildings / landmarks,Mongolian
2190,5865941054273072861_0,"('Chinese', 'Singapore')",Objects / materials / clothing,Japanese
2191,5920593724277753403_0,"('Marathi', 'India')",Traditions / art / history,Bengali
2192,5865940234276140757_1,"('Urdu', 'Pakistan')",Public Figure and pop culture,Hindi
2193,5919991144273788951_0,"('Japanese', 'Japan')",Traditions / art / history,Japanese
2194,5865687714275596072_0,"('Bengali', 'India')",Geography / buildings / landmarks,Bengali
2195,5865910684273675736_0,"('Chinese', 'China')",Cooking and food,Chinese
2196,5865687704273202449_0,"('Bengali', 'India')",Geography / buildings / landmarks,Bengali
2197,5865940244279950325_0,"('Urdu', 'Pakistan')",Vehicles and Transportation,Urdu
2198,5922706225419013124_0,"('Sinhala', 'Sri_Lanka')",Plants and animal,Malay
2199,5865941044277338061_0,"('Chinese', 'Singapore')",People and everyday life,Chinese
2200,5920943064273398922_1,"('Urdu', 'India')",Traditions / art / history,Tamil
2201,5865910694272267546_0,"('Chinese', 'China')",Traditions / art / history,Chinese
2202,5922635665417761342_0,"('Sinhala', 'Sri_Lanka')",Cooking and food,Indonesian
2203,5900307949935445383_0,"('Minangkabau', 'Indonesia')",Objects / materials / clothing,Javanese
2204,5919991144276652227_0,"('Japanese', 'Japan')",Brands / products / companies,Japanese
2205,5920593604277820605_0,"('Hindi', 'India')",Cooking and food,Bengali
2206,5922634085412131659_0,"('Sinhala', 'Sri_Lanka')",Cooking and food,Filipino
2207,5865941054275751385_0,"('Chinese', 'Singapore')",People and everyday life,Malay
2208,5865784474274590159_0,"('Mongolian', 'Mongolia')",Geography / buildings / landmarks,Mongolian
2209,5865939244277638374_0,"('Indonesian', 'Indonesia')",Objects / materials / clothing,Indonesian
2210,5865940244272648218_0,"('Urdu', 'Pakistan')",People and everyday life,Urdu
2211,5865941044271634292_0,"('Chinese', 'Singapore')",People and everyday life,Malay
2212,5865940244276255660_0,"('Urdu', 'Pakistan')",Objects / materials / clothing,Bengali
